id,title,rating,date,body,sentiment,category,satisfied
428,Plateforme de qualité,5,2024-06-15 00:00:00+00:00,"Gestion des commandes très facile!
Site très convivial!
Les points gagnés sont un plus.",Positive,Uncategorized,1
429,Achat facile mais interface vieillissante,4,2024-06-10 00:00:00+00:00,"Facilité pour procéder à un achat mais l'interface du site Internet et de l'espace personnel commence vraiment à devenir ""vieillotte""...",Positive,Uncategorized,1
430,Satisfaite de mon premier achat ,4,2024-06-23 00:00:00+00:00,"C'est la première fois que je commande sur ce site et suis très satisfaite.
Démarche claire, transparente.
",Positive,Uncategorized,1
431,Article correspondant à la commande.,5,2024-06-23 00:00:00+00:00,"Délai correct.

",Positive,Uncategorized,1
432,Support et suivi de réclamation CATASTROPHIQUE !,1,2024-05-31 00:00:00+00:00,Je suis absolument effaré qu'une société renommée telle que Rakuten soit totalement incapable de respecter le délai de rétractation légale et d'apporter des réponses pertinentes suite à ma réclamation concernant un iPhone qui n'est pas totalement fonctionnel. Cela fait un mois que le SAV ne semble pas comprendre mon problème ni mon souhait...,Neutral,Uncategorized,0
433,"On peut pas encaissé l'agent perçu, pour une vente.",1,2024-06-23 00:00:00+00:00,"On peut pas encaissé l'agent perçu, pour une vente.",Neutral,Uncategorized,0
434,Merci,5,2024-06-23 00:00:00+00:00,Merci. Parfait,Positive,Uncategorized,1
435,Interface claire,5,2024-06-09 00:00:00+00:00,"Interface claire, lisible, avec comparatif des différents vendeurs. ",Positive,Uncategorized,1
436,Avis suite à commande ,5,2024-06-21 00:00:00+00:00,"
Échange avec le vendeur possible
Possibilité de faire une offre
Suivi de la commande et du colis ;
État correspondant à la description 
Le vendeur a une note ; ce qui est rassurant sur l’échange en cours
👍",Positive,Uncategorized,1
437,Je commande depuis plusieurs années,5,2024-06-15 00:00:00+00:00,"Je commande depuis plusieurs années, jamais déçu, déjà du temps de Priceminister, puis Rakuten ",Positive,Uncategorized,1
438,efficacité en cas de litige et…,5,2024-06-21 00:00:00+00:00,efficacité en cas de litige et remboursement sans soucis,Positive,Uncategorized,1
439,vous avez un comportement de policier,4,2024-06-23 00:00:00+00:00,vous avez un comportement de policier,Positive,Uncategorized,1
440,Parfait ,5,2024-06-23 00:00:00+00:00,Conforme et rapide ,Positive,Uncategorized,1
441,Livraison non suivie,4,2024-06-19 00:00:00+00:00,"Bonjour, je suis satisfaite de la prestation de Rakuten.Sauf pour la commande effectuée auprès de Hervé 77100, pour laquelle je n'ai aucun suivi. Je ne sais pas si cette commande a été livrée et je suis très ennuyée, le livre commandé était pour l anniversaire de ma petite fille.",Positive,Books,1
442,SAV nul,1,2024-06-12 00:00:00+00:00,"Téléphone reçu avec un problème vidéo le jour de sa réception et  depuis 14jours toujours en discussion malgré le fait que j ai renvoyé le portable
Ils disent pourtant qu on a 3 jours pour faire une réclamation et même 14 avant que le vendeur soit payé mais j ai été prélevé très vite",Neutral,Uncategorized,0
443,Achat de 6 livres ,5,2024-06-23 00:00:00+00:00,Très bien à recommander ,Positive,Uncategorized,1
444,De la commande à la livraison tout…,5,2024-06-23 00:00:00+00:00,"De la commande à la livraison tout s’est très bien passé, très simplement.",Positive,Uncategorized,1
445,Produit d'excellente qualité,5,2024-06-23 00:00:00+00:00,Produit d'excellente qualité ,Positive,Uncategorized,1
446,1er achat sur ce site et parfait ,5,2024-06-21 00:00:00+00:00,"1er achat sur ce site et parfait 
Colis arrivé en très bon état grâce à un emballage adapté (verres donc fragiles)",Positive,Uncategorized,1
447,Parfait rapide,5,2024-06-22 00:00:00+00:00,Parfait rapide,Positive,Uncategorized,1
448,J'ai commandé 1 livre et 1 CD l'un est…,5,2024-06-23 00:00:00+00:00,"J'ai commandé 1 livre et 1 CD l'un est l'autre en parfait état et livré dans d'excellents délais. 
Félicitations pour tout",Positive,Books,1
449,J'ai reçu un produit endommagé (cassé),2,2024-06-10 00:00:00+00:00,"J'ai reçu un produit endommagé (cassé), j'ai fais une réclamation qui a aboutit par un remboursement partiel. Le vendeur s'est trompé dans le montant et malgré ma relance toujours pas de réponse ... ",Neutral,Uncategorized,0
450,Très bien,5,2024-06-20 00:00:00+00:00,"Très bien 
Produit un bon état 
Bravo Rakuten ",Positive,Uncategorized,1
451,J ai passé plusieurs commandes et…,5,2024-06-23 00:00:00+00:00,"J ai passé plusieurs commandes et jamais je n ai été déçue tout arrive en temps et en heure toujours en bon état et aucun retour à ce jour 
Je suis ravie ",Positive,Uncategorized,1
452,livre est arrivé en allemand.…,1,2024-06-21 00:00:00+00:00,"Le livre est arrivé en langue allemande ce qui n était pas précisé dans le libellé de l annonce, depuis j attends...",Neutral,Books,0
453,Transaction excellente,5,2024-06-23 00:00:00+00:00,"Produit conforme, livraison extrêment rapide et prix raisonnable.",Positive,Uncategorized,1
454,Tout était ok,5,2024-06-23 00:00:00+00:00,"Tout était ok, produit conforme à la photo. Délai de livraison très courts",Positive,Uncategorized,1
455,Pratique et facile,5,2024-06-22 00:00:00+00:00,Pratique et facile ,Positive,Uncategorized,1
456,Super rapide et bon produit,5,2024-06-23 00:00:00+00:00,Super rapide et bon produit ,Positive,Uncategorized,1
457,Rapidité du traitement de la commande,5,2024-06-23 00:00:00+00:00,"Rapidité du traitement de la commande, excellent suivi de la livraison et prix très intéressant.",Positive,Uncategorized,1
458,Très satisfait,5,2024-06-23 00:00:00+00:00,"Site sérieux offrant un large choix de produits avec une navigation simple.
J'utilise depuis plusieurs années et je n'ai eu qu'une seule déception pour laquelle le site a été efficace avec le remboursement de mon achat par le vendeur indélicat. Je recommande.",Positive,Uncategorized,1
459,Colis arrivé dans les temps et au bon…,5,2024-06-19 00:00:00+00:00,Colis arrivé dans les temps et au bon endroit.. emballage correct je recommande ,Positive,Uncategorized,1
460,J’ai fait des achats en ligne ,1,2024-06-24 00:00:00+00:00,"J’ai fait des achats en ligne 
Impossible de tout payer avec PayPal (soucis de rajouté) et je suis passé par 4 fois sans frais PayPal trois heures après j’attends toujours la confirmation de rakuten 
C’est inadmissible ",Negative,Uncategorized,0
461,parfait,5,2024-06-23 00:00:00+00:00,"parfait, rien a dire",Positive,Uncategorized,1
462,Envoi rapide,5,2024-06-23 00:00:00+00:00,"Envoi rapide, le vendeur a tres bien communiqué",Positive,Uncategorized,1
463,J'ai commandé un manuel utilisateur SUZUKI GZ 125 ,1,2024-06-14 00:00:00+00:00,"J'ai commandé un manuel utilisateur pour un SUZUKI GZ 125 et j'ai reçu un manuel pour une GN 125 . 
Rakuten m'explique après réclamation, que la photo sur l'annonce et le titre en gras, ne correspond pas forcement à l'article vendu et reçu, il faut absolument lire le commentaire du vendeur avant de commander En gros c'est une arnaque et Rakuten ne vérifie pas ! 
",Neutral,Uncategorized,0
464,colis jamais reçu,1,2024-05-31 00:00:00+00:00,colis jamais reçu,Neutral,Uncategorized,0
465,Impeccable !,5,2024-06-23 00:00:00+00:00,"Transaction rapide,colis expédié très vite par le vendeur, et avec le plus grand soin !",Positive,Uncategorized,1
466,Site fiable et sérieux,4,2024-06-23 00:00:00+00:00,"Site fiable et sérieux
",Positive,Uncategorized,1
467,Tout est parfait ,5,2024-06-23 00:00:00+00:00,Tout est parfait ! Merci ,Positive,Uncategorized,1
468,reception rapide conforme à mes attentes,5,2024-06-23 00:00:00+00:00,reception rapide conforme à mes attentes,Positive,Uncategorized,1
469,j'attends mon remboursement depuis un…,3,2024-06-06 00:00:00+00:00,j'attends mon remboursement depuis un bon moment ..... pas très réactif.,Neutral,Uncategorized,0
470,Expérience réussie ,5,2024-06-23 00:00:00+00:00,"Expérience réussie, tout s’est fait rapidement et dans de bonnes conditions ",Positive,Uncategorized,1
471,Toujours du choix et des prix…,5,2024-06-23 00:00:00+00:00,Toujours du choix et des prix attractifs sur ce site,Positive,Uncategorized,1
472,Aucun problème avec la commande reçu,5,2024-06-23 00:00:00+00:00,Aucun problème avec la commande reçu,Positive,Uncategorized,1
473,pas de surprise et fiable.,5,2024-06-23 00:00:00+00:00,pas de surprise et fiable.,Positive,Uncategorized,1
474,Le vendeur m'a bien informé de…,5,2024-06-23 00:00:00+00:00,"Le vendeur m'a bien informé de l'évolution de ma commande, les livres était dans un excellent état et très bien emballés et la livraison rapide.",Positive,Books,1
475,"Rapide, efficace, produit en très bon état",5,2024-06-23 00:00:00+00:00,Rapide efficace produit en très bon état ,Positive,Uncategorized,1
476,Bonne expérience malgré un délai de…,5,2024-06-22 00:00:00+00:00,Bonne expérience malgré un délai de livraison à rallonge,Positive,Uncategorized,1
477,Envoi et produit parfaits,5,2024-06-23 00:00:00+00:00,Envoi et produit parfaits,Positive,Uncategorized,1
478,envoi rapide,4,2024-06-23 00:00:00+00:00,"envoi rapide, produit conforma",Positive,Uncategorized,1
479,Très contente de mon achat et la…,5,2024-06-23 00:00:00+00:00,Très contente de mon achat et la réactivité de Rakuten. Merci ,Positive,Uncategorized,1
480,J'ai acheté un Kindle pour 10 euros de…,5,2024-06-23 00:00:00+00:00,J'ai acheté un Kindle pour 10 euros de moins que la même liseuse sur Amazon !,Positive,Uncategorized,1
481,Produit conforme à la description ,4,2024-06-23 00:00:00+00:00,Emballage soigné et livraison rapide ,Positive,Uncategorized,1
482,rapidité et fiabilité,5,2024-06-23 00:00:00+00:00,rapidité et fiabilité,Positive,Uncategorized,1
483,Ras tout a ete parfait,5,2024-06-22 00:00:00+00:00,Ras tout a ete parfait,Positive,Uncategorized,1
484,Parfait,5,2024-06-23 00:00:00+00:00,"Rapide, efficace, bon état du livre.
Parfait. ",Positive,Books,1
485,Produits livrés dans les créneaux…,4,2024-06-23 00:00:00+00:00,Produits livrés dans les créneaux indiqué aucun problème sur les emballages ,Positive,Uncategorized,1
486,Satisfait ,5,2024-06-23 00:00:00+00:00,Produit reçu conforme et dans des délais satisfaisants,Positive,Uncategorized,1
487,Livraison conforme aux prévisions,5,2024-06-23 00:00:00+00:00,"Livraison conforme aux prévisions
",Positive,Uncategorized,1
488,Très bien ,5,2024-06-23 00:00:00+00:00,"Très bien, livraison rapide et livre conforme ",Positive,Books,1
489,Bonne expérience,4,2024-06-23 00:00:00+00:00,Bonne expérience dans l'ensemble due au sérieux des vendeurs. ,Positive,Uncategorized,1
490,Parfait rapide et bien géré de bout en…,5,2024-06-23 00:00:00+00:00,Parfait rapide et bien géré de bout en bout les informations sur l'avancement de la livraison du coli étaient parfaites ,Positive,Uncategorized,1
491,Achat rakuten ,5,2024-06-23 00:00:00+00:00,"Très bonne expérience comme a chaque achat bonne communication, suivant de la commande parfait je recommande rakuten .",Positive,Uncategorized,1
492,Délais de livraison respecté,5,2024-06-23 00:00:00+00:00,"Délais de livraison respecté,  emballage soigné et prix compétitif. ",Positive,Uncategorized,1
493,J'avais un petit doute en achetant un…,5,2024-06-21 00:00:00+00:00,"J'avais un petit doute en achetant un Pack Office à moins de 1e.
Mais j'ai eu raison de tenter. Parfait. 
Téléchargement effectué dès la fin de l'achat et installation tout aussi rapide.
Et plus de 2 mois d'utilisation et ça fonctionne toujours très bien ",Positive,Uncategorized,1
494,Bien ,5,2024-06-23 00:00:00+00:00,Reçu dans les temps ,Positive,Uncategorized,1
495,"Bonne transaction, le produit acheté me satisfait",4,2024-06-23 00:00:00+00:00,"Bonne transaction, le produit acheté me satisfait.
Mais l'interface du site mériterait à être plus conviviale.
",Positive,Uncategorized,1
496,Produit bon état tel descriptif…,4,2024-06-23 00:00:00+00:00,Produit bon état tel descriptif satisfait merci,Positive,Uncategorized,1
497,Un dvd au lieu de deux,2,2024-06-23 00:00:00+00:00,Pour un dvd d'opéra en 2 dvd le vendeur n'a pas précisé que son coffret ne comportait que le dvd de l'acte 2 (le dvd 1 étant par ailleurs introuvable). Il s'agit de Cosi fan tutte version Harnoncourt. Je suis dès lors obligé de racheter l'oeuvre si je veux l'opéra complet.,Neutral,Uncategorized,0
498,très bien rapide,5,2024-06-23 00:00:00+00:00,très bien rapide,Positive,Uncategorized,1
499,tres bien,5,2024-06-23 00:00:00+00:00,"tres bien, pas de soucis",Positive,Uncategorized,1
500,Bonne expérience d'achat de libres…,4,2024-06-23 00:00:00+00:00,"Bonne expérience d'achat de libres d'occasion, bon suivi, livraison en temps prévu.",Positive,Uncategorized,1
501,"Rapide, efficace",5,2024-06-20 00:00:00+00:00,"Rapide,efficace",Positive,Uncategorized,1
503,Transaction conforme et sûre.,5,2024-06-23 00:00:00+00:00,"Transaction conforme et sûre.
Envoi rapide. Conditionnement adapté.",Positive,Uncategorized,1
504,"Très bien , parfait",5,2024-06-23 00:00:00+00:00,Rapidité et serieux,Positive,Uncategorized,1
505,Rien à dire ,5,2024-06-23 00:00:00+00:00,Tout est ok 👍🏻,Positive,Uncategorized,1
506,Trop bien ,5,2024-06-23 00:00:00+00:00,Trop bien ! Rien de plus à rajouter ,Positive,Uncategorized,1
507,Le service clients Rakuten est réactif,5,2024-06-22 00:00:00+00:00,Le service clients Rakuten est disponible et prêt à porter assistance facilement ! ,Positive,Uncategorized,1
508,Très satisfaisant,5,2024-06-05 00:00:00+00:00,"Expédition rapide.
Colis bien fait.
Commande correspondant au descriptif et à mes attentes.
Petit mot sympa du vendeur.",Positive,Uncategorized,1
509,Une fois que vous avez vendu ils ne…,2,2024-06-21 00:00:00+00:00,Une fois que vous avez vendu ils ne sont pas pressé pour reverser l argent de la vente.,Neutral,Uncategorized,0
510,TRES BIEN,5,2024-06-22 00:00:00+00:00,Très bien reçu. La cafetière fonctionne très bien,Positive,Uncategorized,1
511,L’objet reçu rapidement avec suivi,5,2024-06-21 00:00:00+00:00,"L’objet reçu rapidement avec suivi, très bon vendeur",Positive,Uncategorized,1
512,Acheter rakuten,5,2024-06-24 00:00:00+00:00,"Pour moi c'est le meilleur fournisseur de logiciel qui pratique des prix bas.
Je fais mes commande de logiciel uniquement chez rakuten je recommande vivement ⁹",Positive,Uncategorized,1
513,Très bien,5,2024-06-22 00:00:00+00:00,"Très bien, livre d'occasion comme neuf ",Positive,Books,1
514,Service sérieux,5,2024-06-21 00:00:00+00:00,"Ca fait depuis plus d'un an que je commande sur Rakuten, je n'ai commandé que des petits articles et ca c'est toujours bien passé, le suivi des colis est accessible facilement, les articles arrivent en bon état, le seul soucis c'est la gestion des prix des livraison selon les vendeurs, ca peut vite se cumuler dans les paniers et rajouter une grosse somme, mais le service Rakuten en lui-même est très bien",Positive,Uncategorized,1
